t_alarm_sec,lat,lng,dt_to_launch,dt_to_completion,dt_to_poa,base,dist
2018-05-17T09:58:00Z,50.542281,10.536345,101,4780,1277,1,0.21779839757445396
2018-05-17T10:16:07Z,50.540282,10.576872999999999,137,6300,1059,1,0.17775150534665
2018-05-17T10:16:15Z,50.5224,10.787718,60,4413,175,1,0.04386806952670568
2018-05-17T10:38:00Z,50.303052,10.872366,186,2060,197,3,0.027802026185155444
2018-05-17T10:44:47Z,50.472868,10.718326000000001,58,7485,649,1,0.04170596719895153
2018-05-17T10:47:29Z,50.416133,10.812214,157,3184,789,1,0.10442344317728544
2018-05-17T10:49:28Z,50.405488,11.084527,17,2563,569,2,0.0847049695885662
2018-05-17T10:56:42Z,50.404731,10.862407000000001,115,4268,899,3,0.11127360877584659
2018-05-17T11:21:23Z,50.336896,11.157736,43,4835,900,2,0.169890436787947
2018-05-17T11:35:21Z,50.348736,10.760625000000001,179,4080,1040,3,0.14765022289519353
2018-05-17T12:13:31Z,50.541069,10.581659,114,4378,1219,1,0.1732782589997948
2018-05-17T12:19:05Z,50.299547,10.9653,247,2872,1593,3,0.06530157125980847
2018-05-17T12:30:59Z,50.495252,10.72034,75,2100,741,1,0.03003762813539014
2018-05-17T13:22:01Z,50.413772,10.491391,9,4779,1450,1,0.27260572786535436
2018-05-17T13:50:05Z,50.496318,10.721786999999999,60,4675,897,1,0.028452249348690093
2018-05-17T14:36:39Z,50.489019,10.58701,60,2392,945,1,0.16335948843272077
2018-05-17T14:55:59Z,50.382079,11.098577,27,4323,546,2,0.10019275008702055
2018-05-17T15:29:21Z,50.491375,10.608920000000001,138,8880,840,1,0.14134340106633803
2018-05-17T15:43:17Z,50.372042,11.160181,65,3962,662,2,0.1626025907696424
2018-05-17T16:24:33Z,50.286481,10.945604,195,3735,450,3,0.047565619695319715
2018-05-17T16:33:30Z,50.414609,11.138146,0,9060,659,2,0.13891630644744415
2018-05-17T16:37:30Z,50.502444,10.721264,108,2785,327,1,0.028839743965576457
2018-05-17T17:07:25Z,50.528095,10.63091,167,4908,851,1,0.12235913175975059
2018-05-17T17:14:40Z,50.488044,10.72373,81,6900,1043,1,0.02886275863461359
2018-05-17T17:46:56Z,50.548146,10.530411,65,2234,1428,1,0.22480517395513805
2018-05-17T18:04:39Z,50.382851,11.125637,192,6053,983,2,0.1268019872478334
2018-05-17T18:20:33Z,50.40253,11.075946,119,1949,416,2,0.07598812944138059
2018-05-17T18:57:59Z,50.400251,11.181566,60,2561,1381,2,0.18156617349330256
2018-05-17T19:05:59Z,50.448555,10.814468,240,5666,360,1,0.08247854902336775
2018-05-17T19:10:49Z,50.393251,11.049941,199,4995,675,2,0.05039496484769124
2018-05-17T19:17:40Z,50.517234,10.558283,94,4947,1237,1,0.19249004869083566
2018-05-17T19:24:44Z,50.379759,11.137468,121,4757,894,2,0.1389501677041089
2018-05-17T19:58:00Z,50.521634,10.751821,155,1703,615,1,0.021710504300912672
2018-05-17T20:14:46Z,50.503272,10.552948,180,2562,1595,1,0.19707916350542937
2018-05-17T20:25:25Z,50.399255,11.048629,156,3382,430,2,0.04863470639368563
2018-05-17T20:36:54Z,50.403785,11.171635,229,3830,1102,2,0.17167672949471072
2018-05-17T20:55:30Z,50.491771,10.621226,60,2766,751,1,0.12903665958556113
2018-05-17T21:15:16Z,50.486393,10.724938999999999,120,5427,835,1,0.028516734911277177
2018-05-17T21:23:58Z,50.452005,10.604337000000001,135,7320,1103,1,0.15336632483697238
2018-05-17T21:42:27Z,50.442929,10.842698,177,4984,1266,1,0.10885778908741503
2018-05-17T21:56:50Z,50.286844,10.949577999999999,104,4200,377,3,0.05129384388013564
2018-05-17T22:37:01Z,50.51031,10.532478000000001,137,2733,1092,1,0.21776619706464878
2018-05-17T23:01:21Z,50.380682,11.145027,102,3120,678,2,0.1463079487006777
2018-05-17T23:58:19Z,50.487903,10.628313,97,2753,1316,1,0.12228680786577041
2018-05-18T00:27:30Z,50.388176,11.049863,103,4702,644,2,0.051245738798459665
2018-05-18T00:36:06Z,50.440532,10.825607999999999,100,8898,682,1,0.09619258125240299
2018-05-18T01:51:59Z,50.392133,11.04931,82,3240,554,2,0.04993361381874916
2018-05-18T02:28:17Z,50.514351,10.618396,0,9300,651,1,0.1323841531944053
2018-05-18T02:38:49Z,50.479879,10.545731,105,2443,1611,1,0.20525759182549166
2018-05-18T07:42:21Z,50.455473,10.832032,60,3403,1100,1,0.09333757417567791
2018-05-18T07:46:45Z,50.389421,11.049898,250,2395,652,2,0.051007113670546625
2018-05-18T08:15:14Z,50.540231,10.541149,242,5237,1503,1,0.21269055823425628
2018-05-18T08:26:49Z,50.501817,10.863408,136,3941,603,1,0.11342255486894989
2018-05-18T08:44:00Z,50.441653,10.736353000000001,143,3375,739,1,0.059921724090681014
2018-05-18T08:50:33Z,50.484184,10.622914,249,3057,971,1,0.12806637830437814
2018-05-18T09:05:05Z,50.474709,10.817404,0,3856,722,1,0.07199259612626924
2018-05-18T09:16:05Z,50.515837,10.553616,115,3456,1426,1,0.19702153695725746
2018-05-18T09:20:55Z,50.537552,10.569348,32,12060,989,1,0.18451367918937592
2018-05-18T09:49:56Z,50.510226,10.667727,166,2040,647,1,0.08290607700886696
2018-05-18T09:51:38Z,50.505129,10.557137,176,5038,965,1,0.19293118827706324
2018-05-18T10:03:11Z,50.432777,10.90454,164,6862,506,2,0.100930388530908
2018-05-18T10:22:19Z,50.384053,11.044833,106,3720,556,2,0.04758471075881367
2018-05-18T10:26:58Z,50.378791,11.1508,300,1695,1222,2,0.15228414783226793
2018-05-18T10:41:46Z,50.419358,11.082131,28,3660,790,2,0.08438147501081159
2018-05-18T10:47:49Z,50.354175,11.087623,91,4708,567,2,0.09888235815351584
2018-05-18T11:04:05Z,50.556867,10.546859000000001,81,2574,1109,1,0.21095051924562574
2018-05-18T11:42:27Z,50.461836,10.857997000000001,38,3628,949,1,0.11454188275473892
2018-05-18T12:05:01Z,50.338529,11.019869,109,1894,995,2,0.06460232969483125
2018-05-18T12:28:59Z,50.512053,10.659131,86,4198,520,1,0.09166487860680325
2018-05-18T12:37:38Z,50.260469,10.945993,356,4716,898,3,0.060646978572717614
2018-05-18T13:06:32Z,50.380148,11.147271,116,3088,841,2,0.14860299238238775
2018-05-18T13:23:29Z,50.482408,10.747675000000001,81,4922,126,1,0.01774497362635439
2018-05-18T13:38:59Z,50.462819,10.593875,143,3711,1108,1,0.16049125330060693
2018-05-18T13:55:00Z,50.538273,10.575121,240,11525,775,1,0.17901811966949038
2018-05-18T14:26:56Z,50.359787,11.053516,83,4965,573,2,0.06694062761134022
2018-05-18T14:27:24Z,50.370004,11.203325,84,5143,1667,2,0.20552570554799132
2018-05-18T14:30:37Z,50.310811,10.881464000000001,119,1604,447,3,0.021458355412287668
2018-05-18T16:00:22Z,50.351187,11.172888,108,4159,1152,2,0.17964679098998595
2018-05-18T16:00:23Z,50.508971,10.754819999999999,79,2580,732,1,0.010183871611525381
2018-05-18T16:24:43Z,50.51336,10.666618,88,2638,1276,1,0.08444552992314047
2018-05-18T16:49:47Z,50.495898,10.58644,244,3740,1154,1,0.16361142993079716
2018-05-18T17:04:58Z,50.312365,10.980972000000001,257,4888,1292,3,0.08191067091045108
2018-05-18T17:05:01Z,50.426401,10.484055999999999,0,2349,1923,1,0.2759402542888601
2018-05-18T17:14:58Z,50.3851,11.124886,222,4476,1191,2,0.125771709839693
2018-05-18T17:50:48Z,50.383062,11.050161,59,3331,394,2,0.05294357151722758
2018-05-18T18:18:59Z,50.47429,10.693165,228,2799,490,1,0.062379654736137886
2018-05-18T18:46:32Z,50.465383,10.597802,105,3130,666,1,0.15608513027511586
2018-05-18T18:52:16Z,50.265861,11.070265,105,6126,1075,2,0.15142800779908328
2018-05-18T19:15:43Z,50.503181,10.567481,100,4564,1615,1,0.18254671764236052
2018-05-18T20:00:17Z,50.413761,10.854845000000001,226,3551,1302,3,0.12239501274970645
2018-05-18T20:43:58Z,50.494749,10.590228,248,3044,1170,1,0.15985826530085984
2018-05-18T21:18:00Z,50.488372,10.586511,199,4411,933,1,0.16390199359678367
2018-05-18T21:33:59Z,50.444509,10.954951999999999,279,3497,367,2,0.0633275089120039
2018-05-18T21:40:43Z,50.51033,10.672229999999999,225,3289,443,1,0.07845305475250931
2018-05-18T22:48:32Z,50.397619,11.063333,120,2880,647,2,0.06337774096636775
2018-05-18T23:08:13Z,50.384987,11.048858,160,3084,599,2,0.051112565314214126
2018-05-18T23:36:00Z,50.339036,11.049,107,3265,563,2,0.07821514748435729
2018-05-18T23:57:52Z,50.489049,10.596967,720,2903,776,1,0.15342432496185265
2018-05-19T00:09:59Z,50.273201,10.924214,100,165,269,3,0.036117920718111374
2018-05-19T00:24:34Z,50.407676,11.012417,81,7133,289,2,0.014598043190785392
2018-05-19T02:35:23Z,50.301825,10.882414,176,2099,1571,3,0.017680441764842913
2018-05-19T04:43:48Z,50.524075,10.584851,60,2748,1018,1,0.16689457099019134
2018-05-19T07:58:00Z,50.522237,10.671882,21,6840,503,1,0.08122134013299614
2018-05-19T09:07:49Z,50.410653,11.043504,282,2919,234,2,0.04478933383072517
2018-05-19T09:29:48Z,50.494623,10.623588,82,6287,700,1,0.1265263050634139
2018-05-19T09:48:52Z,50.382823,11.15818,99,5640,869,2,0.15910990455970933
2018-05-19T09:53:00Z,50.461675,10.596534,294,3600,630,1,0.15817907188057462
2018-05-19T09:55:00Z,50.500646,10.734563,137,2699,1152,1,0.015450510832979457
2018-05-19T10:07:29Z,50.490061,10.728152,180,3886,575,1,0.024002475393177042
2018-05-19T10:44:58Z,50.4986,10.703182,15,6574,886,1,0.04683892744288658
2018-05-19T10:46:59Z,50.474499,10.807877000000001,0,3413,314,1,0.063245933703283
2018-05-19T11:18:14Z,50.256823,11.054578,96,1998,576,2,0.15322666678160282
2018-05-19T11:24:02Z,50.542494,10.578192999999999,136,4080,1223,1,0.17698413851246728
2018-05-19T11:27:34Z,50.406599,11.008172,60,4325,95,2,0.010503731955834506
2018-05-19T11:28:59Z,50.523389,10.748491999999999,89,2153,131,1,0.02343756354658225
2018-05-19T13:08:21Z,50.548836,10.516106,90,3976,2078,1,0.23893797967673505
2018-05-19T13:08:54Z,50.380621,11.074722,2,1736,731,2,0.07719406016656952
2018-05-19T13:52:00Z,50.516263,10.553090000000001,129,10999,857,1,0.1975804475878109
2018-05-19T14:11:25Z,50.562406,10.634102,17,4379,652,1,0.13163151309621973
2018-05-19T14:14:32Z,50.494025,10.602474,60,3026,687,1,0.14764694816012874
2018-05-19T14:22:40Z,50.422471,10.48803,162,5423,1348,1,0.273201439858943
2018-05-19T14:29:59Z,50.438036,10.688972,171,4431,744,1,0.08697099562498085
2018-05-19T14:36:06Z,50.297985,10.875799,136,5909,381,3,0.024284740599808466
2018-05-19T15:25:59Z,50.495916,10.534843,50,3102,955,1,0.21519575670770047
2018-05-19T15:31:42Z,50.5377,10.500125,145,8851,1261,1,0.2527029988444929
2018-05-19T15:49:23Z,50.38073,11.116262,120,3336,1056,2,0.11784814612033627
2018-05-19T15:53:32Z,50.316163,10.902843,384,8340,563,3,0.01641113091777022
2018-05-19T16:10:25Z,50.553393,10.621400000000001,21,3792,795,1,0.1392435723794806
2018-05-19T16:12:39Z,50.349421,11.028896,65,3173,973,2,0.05825130090392728
2018-05-19T16:41:35Z,50.413927,10.84365,206,3165,1512,3,0.12710107721416408
2018-05-19T17:01:59Z,50.35098,11.128831,120,-300,1541,2,0.13784189116883103
2018-05-19T18:15:00Z,50.307031,10.858157,312,2459,575,3,0.04242960770499858
2018-05-19T18:22:52Z,50.426512,10.779302000000001,121,2389,838,1,0.07911443198304413
2018-05-19T18:49:38Z,50.446644,10.902667000000001,182,1741,860,2,0.10793227332452449
2018-05-19T18:56:19Z,50.510207,10.555344999999999,79,5646,951,1,0.19492242527221024
2018-05-19T19:11:26Z,50.30749,10.893,309,8382,57,3,0.01025183398227159
2018-05-19T19:36:36Z,50.441439,10.701683,84,5100,758,1,0.07592050585974634
2018-05-19T20:00:59Z,50.538492,10.578145,77,4370,1014,1,0.17611296116129585
2018-05-19T20:16:03Z,50.548422,10.521963,78,3668,1226,1,0.23312134920036912
2018-05-19T20:21:59Z,50.414424,11.078905,0,3846,1041,2,0.08021253518621671
2018-05-19T20:28:10Z,50.290857,10.939033,70,5429,636,3,0.040089519054235245
2018-05-19T20:30:48Z,50.343408,11.151465,155,3597,1650,2,0.16169199327425032
2018-05-19T20:30:59Z,50.524228,10.564199,60,3443,772,1,0.18737397787579768
2018-05-19T20:44:47Z,50.474611,10.817556,314,5672,570,1,0.07216934568776281
2018-05-19T20:54:59Z,50.372042,11.160181,20,3223,1061,2,0.1626025907696424
2018-05-19T21:28:49Z,50.493941,10.587948,141,5021,724,1,0.16216523112245654
2018-05-19T22:28:44Z,50.373231,11.039377,26,5700,1490,2,0.04761436222401897
2018-05-19T22:48:00Z,50.361777,11.039631,60,4138,620,2,0.05506009344343832
2018-05-20T00:12:54Z,50.414113,11.041534,173,2210,1634,2,0.0438662732061898
2018-05-20T00:47:34Z,50.503879,10.733507,0,2457,710,1,0.01694301301421917
2018-05-20T00:53:54Z,50.551088,10.620935,286,3986,870,1,0.1388083497812728
2018-05-20T00:56:00Z,50.525883,10.761005,133,1861,742,1,0.02812542824562916
2018-05-20T01:02:59Z,50.481522,10.548763000000001,231,817,1449,1,0.20208356353993676
2018-05-20T03:12:00Z,50.490757,10.552164000000001,73,1849,1276,1,0.19805180116575433
2018-05-20T03:25:09Z,50.311343,10.944524000000001,208,4274,552,3,0.04594616659744492
2018-05-20T08:11:58Z,50.373481,11.039779,60,3390,463,2,0.04780822316296611
2018-05-20T08:22:17Z,50.540125,10.638114,120,1808,526,1,0.1188633358988393
2018-05-20T08:27:27Z,50.554147,10.630793,43,2558,915,1,0.13092824927417268
2018-05-20T09:30:36Z,50.323391,10.90399,298,3261,477,3,0.023728863879254172
2018-05-20T09:35:37Z,50.408691,11.08302,16,3210,789,2,0.08347367178338261
2018-05-20T09:51:24Z,50.511873,10.677234,120,8445,879,1,0.07372827737713654
2018-05-20T10:16:48Z,50.52224,10.660658,240,2749,1165,1,0.09206851016498468
2018-05-20T11:01:58Z,50.399124,10.671693000000001,27,3093,853,1,0.1277025983486621
2018-05-20T11:38:32Z,50.461245,10.708986,138,5949,1640,1,0.05642781424971368
2018-05-20T12:11:28Z,50.368765,11.038055,46,4020,752,2,0.049232187134025426
2018-05-20T13:41:53Z,50.345857,11.155317,125,3816,900,2,0.16448354002148557
2018-05-20T13:45:59Z,50.527139,10.572823,60,2803,945,1,0.17924345078691167
2018-05-20T14:36:09Z,50.479984,10.705141000000001,118,4495,551,1,0.0491219923964799
2018-05-20T14:43:47Z,50.445788,10.599406,180,5500,787,1,0.16005465872632366
2018-05-20T14:46:26Z,50.357685,11.084351,80,9098,488,2,0.09436975376676655
2018-05-20T15:02:01Z,50.413917,10.725208,109,1108,788,1,0.08958195216113764
2018-05-20T15:42:00Z,50.371594,11.213874,85,2721,1449,2,0.2157521464829494
2018-05-20T16:30:45Z,50.510765,10.86872,77,3995,795,1,0.11920706197620975
2018-05-20T18:30:09Z,50.264564,10.90148,325,1618,1105,3,0.035466892956668675
2018-05-20T18:31:39Z,50.263875,11.041309,176,3094,776,2,0.14225487375130583
2018-05-20T19:02:13Z,50.514442,10.683579,79,3659,510,1,0.06797294024095236
2018-05-20T19:35:00Z,50.28946,10.952038,260,6197,182,3,0.05309467999715163
2018-05-20T20:20:04Z,50.506789,10.625359,128,5080,675,1,0.12482575616434326
2018-05-20T20:53:08Z,50.438086,10.532806,74,2655,987,1,0.2258463571368816
2018-05-20T20:53:49Z,50.547533,10.546230000000001,2,1836,1708,1,0.2092405290305862
2018-05-20T21:22:37Z,50.367266,11.017322,103,2938,694,2,0.037034665382582564
2018-05-20T22:19:38Z,50.523905,10.664888000000001,0,6000,535,1,0.08840532545610444
2018-05-20T22:40:27Z,50.547266,10.535938,73,4200,1283,1,0.21921818948253388
2018-05-20T23:38:36Z,50.464857,10.807535,172,2432,1239,1,0.06741888959334628
2018-05-20T23:54:04Z,50.51257,10.671192,60,4029,617,1,0.0798041713446107
2018-05-21T05:02:03Z,50.525062,10.648759,49,2460,783,1,0.1042969027584228
2018-05-21T06:15:41Z,50.538703,10.572008,114,4014,742,1,0.18215124010832248
2018-05-21T07:23:32Z,50.372,11.209329,30,5912,899,2,0.21119334800367187
2018-05-21T08:05:45Z,50.550935,10.542155000000001,251,6180,884,1,0.21399513604285456
2018-05-21T08:29:30Z,50.483536,10.816193,152,2620,645,1,0.06820979801318865
2018-05-21T08:37:21Z,50.562035,10.528986,167,7154,1874,1,0.22955506838447354
2018-05-21T08:55:55Z,50.550127,10.662598,238,2519,830,1,0.10075626895136842
2018-05-21T09:05:47Z,50.389428,11.070126,86,2760,273,2,0.07091842539143083
2018-05-21T09:05:57Z,50.406354,11.013032,62,2630,385,2,0.014498494404594001
2018-05-21T09:21:40Z,50.295739,10.938877,182,7238,360,3,0.039109810150395115
2018-05-21T10:00:36Z,50.399185,11.13524,125,2764,552,2,0.13524245570456
2018-05-21T10:08:37Z,50.511783,10.612859,84,5076,711,1,0.13764626028337987
2018-05-21T10:54:28Z,50.554976,10.627879,31,5421,972,1,0.13392497607616125
2018-05-21T11:17:00Z,50.375031,11.139329,284,8008,1510,2,0.14154865312676043
2018-05-21T11:36:16Z,50.500068,10.866889,53,2335,621,1,0.11688901977944767
2018-05-21T11:54:56Z,50.518511,10.660923,2700,5138,461,1,0.09098004753790695
2018-05-21T12:16:53Z,50.540477,10.57902,177,4208,906,1,0.17570585627405896
2018-05-21T12:25:59Z,50.488023,10.725712,70,3440,632,1,0.02708053679305592
2018-05-21T12:39:59Z,50.461523,10.876203,74,7660,605,1,0.13193815497421546
2018-05-21T12:45:03Z,50.412395,11.071872,81,6477,381,2,0.07293298574033609
2018-05-21T12:49:59Z,50.406985,11.132447,87,3523,1357,2,0.13263105983893908
2018-05-21T12:50:00Z,50.523013,10.650155,91,6853,585,1,0.10246278443415435
2018-05-21T12:55:21Z,50.390777,11.083182,97,3421,1237,2,0.08369174901386696
2018-05-21T12:57:28Z,50.347076,11.102263,79,5196,775,2,0.11514630235053078
2018-05-21T12:58:28Z,50.394365,11.068064,205,4743,837,2,0.06829686172145785
2018-05-21T13:34:38Z,50.357405,11.160451,161,4584,1170,2,0.16600860648171203
2018-05-21T14:12:00Z,50.341921,10.768563,80,4741,542,3,0.13796033926458787
2018-05-21T14:25:12Z,50.469562,10.875775,105,6480,1097,1,0.1294056508387482
2018-05-21T15:03:40Z,50.520676,10.697123999999999,37,2821,308,1,0.05677471578088439
2018-05-21T15:05:22Z,50.383631,11.129802,101,3444,547,2,0.13083005528165095
2018-05-21T15:21:01Z,50.545453,10.575690999999999,60,2245,1402,1,0.180137732554844
2018-05-21T15:29:29Z,50.296506,10.903317000000001,44,5235,31,3,0.004817730274722773
2018-05-21T15:32:43Z,50.450022,10.74382,60,5160,354,1,0.0503586425948943
2018-05-21T15:35:44Z,50.511278,10.555638,213,3087,1411,1,0.19468893221752465
2018-05-21T15:58:00Z,50.525278,10.691006999999999,147,2294,1089,1,0.06418061493161405
2018-05-21T16:25:21Z,50.437507,10.911560999999999,99,2149,1218,2,0.09606368601089607
2018-05-21T16:33:41Z,50.508273,10.659831,0,3207,483,1,0.09054772824317545
2018-05-21T16:41:30Z,50.417054,11.137384,259,4107,942,2,0.1384384425367473
2018-05-21T16:41:58Z,50.389432,11.058175,98,4171,920,2,0.05912709403479948
2018-05-21T17:12:59Z,50.533094,10.580826,120,2433,1067,1,0.172380553172334
2018-05-21T17:15:59Z,50.305639,11.043597,95,1409,1075,2,0.10394564315063844
2018-05-21T17:54:54Z,50.268576,10.894753999999999,213,3989,252,3,0.03185888089684955
2018-05-21T19:15:02Z,50.489434,10.719177,95,2902,649,1,0.03258370275152794
2018-05-21T21:50:18Z,50.404818,10.513931,310,4429,1400,1,0.2545352350559751
2018-05-22T01:08:55Z,50.372511,11.210236,97,9,1577,2,0.21202551925888496
2018-05-22T02:02:36Z,50.418983,11.132793,136,4860,1175,2,0.134142965294494
2018-05-22T02:02:40Z,50.284837,11.011157,216,2995,1146,3,0.1121864306322289
2018-05-22T04:17:24Z,50.326836,11.045652,240,1812,1277,2,0.08623848328907355
2018-05-22T04:23:19Z,50.368496,11.125667,42,4690,1473,2,0.12955576754818707
2018-05-22T04:31:10Z,50.398743,11.06331,259,3754,250,2,0.06332247743889945
2018-05-22T06:24:59Z,50.481476,10.543071000000001,120,3373,1192,1,0.20775646708827017
2018-05-22T07:31:11Z,50.404515,10.510674999999999,142,3356,1088,1,0.257670023188573
2018-05-22T07:54:23Z,50.486844,10.585416,144,5223,1225,1,0.16510897429273774
2018-05-22T08:04:22Z,50.357464,11.037792,60,5160,768,2,0.05689944252802333
2018-05-22T08:42:15Z,50.316968,10.936535,254,5973,144,3,0.04028298957376562
2018-05-22T09:13:50Z,50.504515,10.563786,120,3361,1015,1,0.18626872797386
2018-05-22T09:27:59Z,50.278929,10.937363999999999,378,3362,673,3,0.04289586853066208
2018-05-22T09:38:00Z,50.366866,11.0368,159,3673,620,2,0.04951870309286943
2018-05-22T09:39:23Z,50.439833,10.498153,52,7110,1757,1,0.25893431463983263
2018-05-22T10:00:52Z,50.293036,10.943401,132,3372,152,3,0.04395616108123973
2018-05-22T10:01:00Z,50.43162,10.47656,124,2512,1155,1,0.281860351947556
2018-05-22T10:12:56Z,50.504657,10.612994,117,1291,782,1,0.13708512568838344
2018-05-22T10:13:59Z,50.413255,10.506266,137,2226,1565,1,0.2587101810540127
2018-05-22T10:24:43Z,50.400704,11.082233,165,4728,484,2,0.08223601343085687
2018-05-22T10:36:54Z,50.530274,10.654727000000001,11,2100,715,1,0.0999672926761533
2018-05-22T10:41:47Z,50.540345,10.533564,60,2838,964,1,0.2201641685674581
2018-05-22T10:46:49Z,50.549315,10.557706,60,6554,1106,1,0.19851688004046444
2018-05-22T11:12:59Z,50.419229,11.15463,107,4225,819,2,0.15582102342431153
2018-05-22T11:54:45Z,50.25679,10.936056,420,5742,324,3,0.05627734211918309
2018-05-22T11:56:00Z,50.45208,10.823228,21,3952,626,1,0.0875138068192661
2018-05-22T13:50:32Z,50.497758,10.645555,97,3369,626,1,0.10446906043896459
2018-05-22T14:18:21Z,50.352547,11.078581,21,6196,1363,2,0.09179738977770398
2018-05-22T14:20:36Z,50.518497000000004,10.544251,67,4320,827,1,0.20657877434528574
2018-05-22T14:35:07Z,50.365121,11.024409,129,4800,280,2,0.0425716328322015
2018-05-22T14:38:53Z,50.35871,11.033513,13,2546,421,2,0.05317880469698111
2018-05-22T14:43:59Z,50.33153,10.881344,179,2572,451,3,0.03663587362135954
2018-05-22T15:21:30Z,50.269449,11.025622,417,3264,1148,3,0.12928360485769147
2018-05-22T16:02:10Z,50.421018,11.168553,44,11114,1141,2,0.16985838258090083
2018-05-22T16:10:02Z,50.3785,11.162825,154,3623,1209,2,0.16423833482168454
2018-05-22T16:28:20Z,50.384431,10.827143,190,1924,1108,3,0.11152011571909565
2018-05-22T16:31:28Z,50.324623,11.159626,65,2594,1145,2,0.17652804877695555
2018-05-22T17:24:24Z,50.401666,11.166222,117,856,712,2,0.16623034873331588
2018-05-22T17:34:48Z,50.524314,10.69844,60,2368,428,1,0.05700529971853384
2018-05-22T18:05:37Z,50.460275,10.582131,180,2787,915,1,0.17250529495061778
2018-05-22T18:39:00Z,50.447655,10.701137,151,25123,686,1,0.07160720490286114
2018-05-22T18:52:07Z,50.505479,10.729056,109,3591,601,1,0.021648800821292974
2018-05-22T18:53:00Z,50.39235,10.69195,143,3736,1836,1,0.12230423132500313
2018-05-22T19:04:34Z,50.540957,10.582222999999999,480,2552,1257,1,0.17270378565046055
2018-05-22T19:05:20Z,50.249503,10.826711,397,2923,599,3,0.0890012613955562
2018-05-22T19:07:59Z,50.508253,10.744321,130,2090,487,1,0.010018136054180114
2018-05-22T19:16:44Z,50.50489,10.726661,80,2192,1055,1,0.02384577574749941
2018-05-22T19:41:16Z,50.443187,10.593496,21,4258,1946,1,0.16649690383007065
2018-05-22T20:04:37Z,50.405847,11.132401,48,3600,524,2,0.13253004266957727
2018-05-22T20:29:59Z,50.425376,10.461776,60,2162,2004,1,0.29772775408416285
2018-05-22T20:39:00Z,50.46692,10.594353,286,6434,1196,1,0.15912345838687617
2018-05-22T20:57:12Z,50.353296,11.02869,80,334,660,2,0.05481222232312604
2018-05-22T21:06:32Z,50.474477,10.817627,100,2287,320,1,0.07228301777042773
2018-05-22T21:06:59Z,50.378106,11.056872,99,1709,853,2,0.060940722181476135
2018-05-22T21:08:00Z,50.439784,10.909331,83,1922,385,2,0.09901330323244639
2018-05-22T21:31:50Z,50.320872,10.895365,395,5496,1006,3,0.0213804492235355
2018-05-22T22:09:05Z,50.426163,10.499324,79,6676,1076,1,0.26132424216861283
2018-05-22T22:24:37Z,50.516862,10.556073999999999,2,2542,934,1,0.19465770090083917
2018-05-22T22:49:56Z,50.401085,10.653685,234,4431,1454,1,0.13806069842645205
2018-05-23T00:19:50Z,50.321332,10.892999,271,3164,511,3,0.02245146376074516
2018-05-23T00:32:08Z,50.369065,11.217974,57,4704,1493,2,0.22015821333986138
2018-05-23T00:37:11Z,50.310589,10.926032,264,4012,718,3,0.02810323726904091
2018-05-23T01:38:59Z,50.316206,10.947467,87,4680,1527,3,0.05015725794937416
2018-05-23T04:50:17Z,50.453065,10.937313,9,5790,486,2,0.08213132285553691
2018-05-23T06:52:43Z,50.485741,10.724364,60,4290,358,1,0.029334682152702782
2018-05-23T08:14:39Z,50.493478,10.587486,269,2831,1160,1,0.1626448175626875
2018-05-23T08:17:15Z,50.29888,10.881152,154,4157,966,3,0.018881247416418438
2018-05-23T08:20:50Z,50.561329,10.529589999999999,120,4560,1528,1,0.22878333492848765
2018-05-23T08:50:47Z,50.386661,11.040586,140,1743,628,2,0.04272180142503356
2018-05-23T08:51:00Z,50.486292,10.594451,60,9180,748,1,0.15615185130186648
2018-05-23T09:12:51Z,50.37207,11.21286,128,2343,1252,2,0.2146845697762173
2018-05-23T09:26:03Z,50.353003,11.033851,131,3367,932,2,0.05791897970440939
2018-05-23T09:28:23Z,50.5211,10.621229,32,2793,992,1,0.13048823870755547
2018-05-23T09:30:17Z,50.427772,10.750465,57,3590,844,1,0.07222949680705508
2018-05-23T09:50:50Z,50.418185,10.748045000000001,16,3247,840,1,0.0818383543945002
2018-05-23T10:05:02Z,50.562542,10.624661,177,3367,1061,1,0.14007628880363782
2018-05-23T10:08:44Z,50.466712,10.901261,97,3815,514,2,0.11916325383691219
2018-05-23T10:20:38Z,50.269541,10.920760999999999,284,8501,658,3,0.03686149484217867
2018-05-23T10:36:47Z,50.410803,10.506017,54,6480,1311,1,0.2597764598611656
2018-05-23T10:50:37Z,50.508366,10.669848,420,2643,1306,1,0.08058742494955426
2018-05-23T11:22:07Z,50.520975,10.669813999999999,60,3629,636,1,0.08288392619199571
2018-05-23T11:33:41Z,50.549348,10.523184,26,3454,1623,1,0.2321222155675754
2018-05-23T12:09:11Z,50.481737,10.703112,46,1622,282,1,0.050319198254739995
2018-05-23T12:41:27Z,50.504682,10.707273,180,3678,347,1,0.04298275995093804
2018-05-23T12:52:52Z,50.364116,11.07659,927,4450,497,2,0.08457948661466101
2018-05-23T12:53:39Z,50.555539,10.53917,126,2348,1054,1,0.21802263511158695
2018-05-23T13:08:29Z,50.274627,11.073138,113,5328,1322,2,0.14514667124326022
2018-05-23T13:24:49Z,50.388622,11.07997,134,3641,367,2,0.08077536619539352
2018-05-23T13:28:58Z,50.559108,10.626753,60,4671,858,1,0.1366878878064916
